time,open,high,low,close,volume,EMA_20,EMA_50,EMA_200,RSI_14,MACD,BB_upper,BB_lower,ATR
2025-10-02 05:55:00,3867.2,3867.48,3865.92,3866.31,711,3864.3182949096577,3863.207754376149,3863.7003521533925,55.02183406113495,0.08612931337651575,3867.9999358662108,3861.6130641337895,2.97571428571434
2025-10-02 06:00:00,3866.27,3867.68,3865.89,3866.5,858,3864.526076346833,3863.336862047672,3863.728209345896,55.06108202443325,0.09655607338306571,3868.1872042427794,3861.6467957572204,2.982142857142922
2025-10-02 06:05:00,3866.45,3867.06,3864.98,3866.85,794,3864.7474024090398,3863.4746321634498,3863.7592719394697,53.997320232246565,0.11074147091063313,3868.40479656009,3861.732203439911,3.020714285714348
2025-10-02 06:10:00,3866.87,3868.96,3866.28,3868.92,692,3865.144792655798,3863.688176000177,3863.8106224674357,66.44767714688031,0.23605306719455887,3869.028694359471,3861.5643056405297,2.800000000000052
2025-10-02 06:15:00,3868.96,3869.37,3867.84,3868.98,728,3865.510050498103,3863.895698509974,3863.8620590597993,60.25569760978375,0.2956358540796695,3869.570110300037,3861.4218896999632,2.6450000000000466
2025-10-02 06:20:00,3868.99,3869.32,3868.01,3869.08,564,3865.85004568876,3864.0990044507594,3863.91397887015,47.962154294032125,0.31277656110802887,3870.0170683085225,3861.556931691478,2.3192857142857326
2025-10-02 06:25:00,3869.05,3869.51,3866.88,3867.08,825,3865.967184194592,3864.215906237004,3863.9454815679596,54.46280991735527,0.16768687546723826,3870.1215825845675,3861.759417415432,1.9714285714285975
2025-10-02 06:30:00,3866.96,3867.33,3864.2,3865.38,1126,3865.911261890345,3864.261556972808,3863.959755383204,53.53371242891928,-0.05271672946571604,3870.1090199025325,3861.8919800974686,2.0142857142857338
2025-10-02 06:35:00,3865.3,3865.3,3864.01,3864.54,689,3865.780665519836,3864.272476307208,3863.965528961481,52.42641209228387,-0.2537683757945173,3870.114540554089,3861.8344594459113,1.9757142857142753
2025-10-02 06:40:00,3864.52,3865.88,3864.44,3864.62,592,3865.6701259465185,3864.286104687317,3863.9720411111184,51.578947368420664,-0.37286048968482755,3869.84777304935,3862.3722269506493,1.9621428571428754
2025-10-02 06:45:00,3864.61,3865.97,3864.35,3865.14,820,3865.619637761136,3864.3195907780105,3863.9836625926,55.47504025764801,-0.40540935450424254,3869.8477952943836,3862.3572047056155,1.9642857142857142
2025-10-02 06:50:00,3865.17,3866.16,3864.59,3865.84,898,3865.6406246410274,3864.379214669069,3864.002133611579,54.41055234954737,-0.36959713273760075,3869.2673825377547,3862.557617462245,1.9535714285713897
2025-10-02 06:55:00,3865.85,3867.24,3865.68,3866.43,1199,3865.715803246644,3864.459637623223,3864.026291486091,57.154213036565196,-0.29899239850722503,3869.296745745279,3862.5712542547203,1.9321428571428052
2025-10-02 07:00:00,3866.43,3867.53,3865.02,3865.41,1011,3865.6866791279162,3864.496906736038,3864.0400597300104,42.09575429087604,-0.3123465829353005,3869.285121276476,3862.6728787235247,1.9128571428570922
2025-10-02 07:05:00,3865.42,3867.08,3865.06,3867.07,783,3865.8184239728766,3864.5978123542327,3864.0702083894134,53.19865319865409,-0.20588130253415415,3869.3287048423795,3862.9432951576196,1.9457142857142375
2025-10-02 07:10:00,3867.04,3867.08,3865.23,3865.85,586,3865.821431213555,3864.6469177521058,3864.087917758673,47.48257164988352,-0.21322221545231224,3869.2859007118145,3863.1480992881848,1.949999999999948
2025-10-02 07:15:00,3865.86,3866.63,3865.5,3865.71,413,3865.8108187170265,3864.6886072520233,3864.1040578804773,45.51181102362264,-0.22210076928202538,3869.174050370311,3863.4529496296896,1.8821428571428183
2025-10-02 07:20:00,3865.72,3865.85,3865.06,3865.56,339,3865.786931220167,3864.72277951665,3864.118544866741,34.41558441558411,-0.2316096222421632,3869.144800777093,3863.561199222907,1.7471428571428274
2025-10-02 07:25:00,3865.59,3866.34,3865.5,3865.86,399,3865.7938901515795,3864.76737639835,3864.135872778515,35.84392014519162,-0.21176923080497756,3869.0986011432883,3863.7303988567123,1.6978571428571416
2025-10-02 07:30:00,3865.79,3866.27,3864.03,3864.31,591,3865.6525672800003,3864.749440069003,3864.1376053876843,30.874097834804687,-0.2921533808212206,3869.0887887651365,3863.4552112348633,1.7642857142857014
2025-10-02 07:35:00,3864.32,3865.92,3863.73,3865.27,631,3865.616132300953,3864.769854183944,3864.148872995767,42.08223972003575,-0.27029424894281107,3869.072013139416,3863.3679868605846,1.732857142857126
2025-10-02 07:40:00,3865.15,3865.48,3864.57,3865.0,394,3865.5574530341955,3864.778879510064,3864.1573419211823,48.09999999999963,-0.2633765717950894,3869.0445063100706,3863.2454936899303,1.5742857142856792
2025-10-02 07:45:00,3864.98,3864.98,3861.99,3863.15,868,3865.3281717928435,3864.7150018822185,3864.147318618484,43.687556766576805,-0.36641816542467953,3869.1296720733635,3862.7903279266366,1.6914285714285597
2025-10-02 07:50:00,3863.11,3863.98,3862.6,3863.26,647,3865.131203050668,3864.6579429848766,3864.138489577504,43.8405797101469,-0.4070607269061184,3868.7429082967756,3862.611091703224,1.6871428571428493
2025-10-02 07:55:00,3863.27,3864.22,3862.99,3864.19,449,3865.04156466489,3864.6395922795873,3864.139002119022,45.851528384280535,-0.3532039756084327,3868.1443402632135,3862.7306597367865,1.6592857142857156
2025-10-02 08:00:00,3864.2,3867.01,3864.0,3866.21,1079,3865.1528442206145,3864.7011768960742,3864.1596090631115,51.44870790916161,-0.17257386884679904,3867.4323850276187,3863.155614972382,1.7621428571428948
2025-10-02 08:05:00,3866.13,3868.66,3865.48,3868.12,1121,3865.4354304853177,3864.835248390346,3864.1990159381057,55.99716110716814,0.07141978017400402,3867.706315768354,3862.985684231646,1.8778571428571726
2025-10-02 08:10:00,3868.14,3868.82,3867.23,3867.94,1003,3865.673960915288,3864.9570033554305,3864.2362396601147,59.54716981132118,0.20879622215981597,3868.104296361134,3862.8437036388655,1.812142857142882
2025-10-02 08:15:00,3867.91,3869.15,3867.52,3868.81,919,3865.972631304308,3865.1081012630607,3864.2817497132482,56.98234349919654,0.3386782223849285,3868.6684067853903,3862.7065932146097,1.784285714285748
2025-10-02 08:20:00,3868.79,3869.13,3867.49,3868.46,860,3866.2095235610404,3865.2395482723523,3864.323324342967,61.25970664365918,0.3784247566012599,3869.0589569215235,3862.7000430784774,1.7692857142857779
2025-10-02 08:25:00,3868.51,3871.11,3868.51,3869.29,1186,3866.502902269513,3865.398389516574,3864.3727440012467,64.57654723127035,0.434034884672574,3869.588609254108,3862.5853907458927,1.8778571428572053
2025-10-02 08:30:00,3869.31,3869.55,3866.98,3867.29,1134,3866.577863958131,3865.4725703198455,3864.4017714241204,56.121726822363975,0.3150795893353717,3869.6994106441343,3862.619589355866,2.0050000000000767
2025-10-02 08:35:00,3867.26,3867.83,3866.31,3867.22,1041,3866.639019771642,3865.541096973969,3864.4298134995024,54.892086330934205,0.21539586269618893,3869.769121035841,3862.628878964158,2.0535714285714937
2025-10-02 08:40:00,3867.17,3868.13,3866.54,3867.71,616,3866.7410178886284,3865.626151994598,3864.4624521711494,63.23987538940877,0.1682637286316475,3869.925049708884,3862.7029502911155,2.007142857142948
2025-10-02 08:45:00,3867.7,3868.33,3866.46,3867.18,748,3866.782825708759,3865.687087210496,3864.4894924480536,57.69540692989475,0.09106313488078144,3869.935729353467,3862.703270646533,1.9842857142857935
2025-10-02 08:50:00,3867.19,3868.23,3866.55,3868.05,661,3866.903508974591,3865.779750457143,3864.524920383894,61.72175249807891,0.08820037385387214,3870.118701739363,3862.7402982606363,2.0392857142857923
2025-10-02 08:55:00,3868.03,3868.88,3867.67,3867.83,715,3866.9917462151066,3865.8601524,3864.5578067482334,70.56239015817049,0.06231891682438628,3870.259320760008,3862.811679239991,1.9107142857143506
2025-10-02 09:00:00,3867.85,3869.63,3866.53,3869.28,1283,3867.2096751470012,3865.9942640705885,3864.6047937457633,73.66352201257723,0.1297999969900543,3870.6082184101806,3862.8347815898187,2.0335714285714794
2025-10-02 09:05:00,3869.27,3871.19,3869.17,3870.19,1378,3867.4935156091915,3866.1588027344874,3864.660367937348,73.62204724409314,0.21750405809642293,3871.0956086244046,3862.7803913755947,2.0900000000000483
2025-10-02 09:10:00,3870.18,3872.01,3869.94,3871.83,1451,3867.906514122602,3866.381202627253,3864.731707559862,72.80844155843997,0.35937705890681804,3871.816744893839,3862.811255106161,2.022857142857187
2025-10-02 09:15:00,3871.81,3874.05,3871.75,3871.82,1713,3868.2792270633067,3866.5944887987334,3864.8022378328988,67.75431861804265,0.4216466462494186,3872.4600137477114,3862.822986252287,1.9600000000000688
2025-10-02 09:20:00,3871.83,3873.76,3871.74,3872.9,1236,3868.719300676325,3866.841763747803,3864.8828125808304,71.90812720847953,0.49935831710499,3873.2243330330684,3862.848666966931,1.9907142857143754
2025-10-02 09:25:00,3872.89,3873.33,3871.44,3871.67,886,3869.000319659532,3867.0311063459285,3864.950346784007,62.243150684931265,0.4341180705113157,3873.351468785903,3863.5735312140973,2.009285714285787
2025-10-02 09:30:00,3871.7,3872.91,3871.44,3871.82,1245,3869.268860644339,3867.2189060970686,3865.0187015423753,64.63414634146278,0.3697772662034353,3873.340874200714,3864.4401257992868,1.9971428571428922
2025-10-02 09:35:00,3871.83,3874.04,3871.83,3873.78,1253,3869.6984929639257,3867.476203897184,3865.1058786414565,67.8033306899281,0.4240402404963959,3873.753985209357,3864.986014790644,1.9664285714285856
2025-10-02 09:40:00,3873.73,3873.78,3870.43,3870.91,1471,3869.813874586409,3867.610862567883,3865.163631092785,63.42729970326231,0.2405914209799218,3873.7743947560343,3865.435605243965,2.0221428571428857
2025-10-02 09:45:00,3870.86,3870.86,3867.22,3867.81,2001,3869.6230293877034,3867.6186718789463,3865.189963121713,51.78679588128439,-0.09746027459217688,3873.784366411532,3865.394633588469,2.177142857142891
2025-10-02 09:50:00,3867.77,3869.42,3866.43,3866.93,1373,3869.3665503983984,3867.5916651385955,3865.207276921497,47.69230769230724,-0.372795483880211,3873.8404411293823,3865.2375588706172,2.2771428571428975
2025-10-02 09:55:00,3866.91,3867.12,3861.99,3864.39,2807,3868.892593217599,3867.4661096429645,3865.1991448128256,42.622950819672525,-0.6994753335658406,3874.193077759171,3864.4429222408294,2.5100000000000557
2025-10-02 10:00:00,3864.41,3867.82,3863.84,3867.11,2739,3868.7228224349706,3867.4521445589266,3865.2181582972753,47.73603082851632,-0.7039367541526285,3874.212212246908,3864.288787753091,2.674285714285783
2025-10-02 10:05:00,3867.13,3872.62,3867.09,3871.28,2136,3868.9663631554495,3867.602256537008,3865.2784751301383,56.98097936058317,-0.4120640039587383,3874.3941753799036,3864.3058246200962,2.982857142857191
2025-10-02 10:10:00,3871.27,3873.19,3870.48,3872.93,2053,3869.34385237874,3867.811187653204,3865.354609705958,57.32637494981866,-0.10963652393261758,3874.8198384100215,3864.4441615899786,2.9550000000000574
2025-10-02 10:15:00,3872.97,3874.63,3872.52,3873.94,2192,3869.781580723622,3868.051533235431,3865.440036475053,57.49700119952012,0.1429592870045927,3875.3643558854264,3864.5716441145732,2.961428571428639
2025-10-02 10:20:00,3874.01,3874.08,3869.97,3870.43,2149,3869.84333494042,3868.144806441885,3865.489687853411,47.39583333333322,0.06229840976456469,3875.396856755256,3864.8111432447445,3.107142857142922
2025-10-02 10:25:00,3870.42,3871.12,3863.64,3864.83,2835,3869.3658744699037,3868.0148140323995,3865.4831237951685,39.23621804742827,-0.35653383495621327,3875.64441955442,3864.328580445581,3.4771428571429106
2025-10-02 10:30:00,3864.82,3866.23,3863.41,3865.14,2546,3868.963410234675,3867.9020762272075,3865.4797096280527,37.76025236593053,-0.5873944570979261,3875.847529429675,3863.8344705703257,3.534285714285748
2025-10-02 10:35:00,3865.12,3866.64,3864.1,3864.15,1727,3868.5049902123246,3867.754935983003,3865.46647868648,38.048315321042814,-0.7699601847091548,3876.130242415397,3863.1837575846034,3.580714285714326
2025-10-02 10:40:00,3864.14,3865.91,3861.48,3865.91,1993,3868.2578482873414,3867.682585552297,3865.4708918338783,41.06440882975464,-0.7354317404328121,3876.174993141131,3862.80200685887,3.7921428571429
2025-10-02 10:45:00,3865.93,3868.08,3864.38,3867.97,1859,3868.2304341647377,3867.693856707109,3865.4957585818,41.24208622248962,-0.5458214162902864,3876.0886215628725,3862.6663784371276,3.897857142857187
2025-10-02 10:50:00,3867.93,3868.33,3866.17,3866.83,2552,3868.097059482382,3867.659979973497,3865.509034615812,43.51145038167943,-0.4719209475907224,3875.826454749579,3862.428545250421,3.8128571428571507
2025-10-02 10:55:00,3866.89,3869.2,3865.6,3868.18,1475,3868.104958579298,3867.6803729157127,3865.5356113858043,50.623105422701066,-0.31443757308957543,3875.5333148281957,3862.357685171805,3.806428571428569
2025-10-02 11:00:00,3868.16,3868.87,3865.71,3866.68,2007,3867.9692482384125,3867.6411426052928,3865.546998337189,49.58759485318376,-0.2939852662691221,3875.0204499561282,3862.248550043872,3.8185714285713988
2025-10-02 11:05:00,3866.7,3867.55,3864.71,3866.31,2608,3867.8112245966586,3867.588940934497,3865.5545903935354,53.41151385927525,-0.287709509654977,3874.6653596294605,3862.0676403705397,3.6549999999999727
2025-10-02 11:10:00,3866.29,3867.83,3865.06,3867.32,1457,3867.7644413017388,3867.578394231183,3865.5721566582765,50.39727582292857,-0.20192420135745381,3874.239217519484,3862.0437824805144,3.5685714285713988
2025-10-02 11:15:00,3867.31,3868.68,3866.28,3867.63,1286,3867.7516373682397,3867.5804179868232,3865.592632711428,41.91404519273325,-0.11501299260773723,3873.3245292621937,3862.343470737806,3.3449999999999624
2025-10-02 11:20:00,3867.62,3870.37,3866.98,3869.46,1419,3867.9143385712646,3867.6541270853795,3865.6311139779814,42.373626373626664,0.06531286643365297,3873.117658383734,3862.405341616267,3.3935714285713794
2025-10-02 11:25:00,3869.48,3869.75,3868.47,3869.61,1078,3868.0758301359065,3867.7308279839926,3865.6707048836734,40.109639104613876,0.18737370258290487,3873.2712039150097,3862.43179608499,3.33428571428567
2025-10-02 11:30:00,3869.65,3873.2,3868.96,3870.97,1739,3868.351465361058,3867.857854337562,3865.7234341883136,51.36778115501519,0.3433088310869395,3873.627546153951,3862.4794538460483,3.3435714285713596
2025-10-02 11:35:00,3870.98,3873.6,3870.59,3872.81,1764,3868.776087707624,3868.052056128246,3865.7939472809676,74.96871088861221,0.5421513410399905,3874.154394272558,3862.7946057274426,3.0242857142856274
2025-10-02 11:40:00,3872.79,3875.4,3871.92,3875.15,1825,3869.3831269735647,3868.330406868315,3865.887042332898,77.79011660188951,0.788136872825141,3875.2459840739643,3862.5070159260354,3.071428571428474
2025-10-02 11:45:00,3875.21,3876.31,3873.38,3876.17,1568,3870.029495833225,3868.637841893087,3865.9893603196356,83.31485587583234,0.9647401297375887,3876.2133499186443,3862.028650081356,3.0992857142856076
2025-10-02 11:50:00,3876.16,3877.13,3875.63,3876.62,1552,3870.6571628967276,3868.9508677012013,3866.0951378288933,82.00836820083777,1.0500231800885416,3876.9829104049722,3861.6280895950267,2.889999999999905
2025-10-02 11:55:00,3876.59,3878.54,3874.44,3874.82,1704,3871.0536235732297,3869.1810297521347,3866.1819523778595,70.79538554948584,0.927614856896023,3877.14787898136,3861.5511210186405,2.91857142857134
2025-10-02 12:00:00,3874.79,3878.28,3873.45,3876.59,1997,3871.5808975186364,3869.471577604992,3866.2855150407668,78.53801169590798,0.9071612889212319,3878.095883170157,3861.2191168298427,3.109285714285664
2025-10-02 12:05:00,3876.6,3876.69,3873.69,3874.72,1693,3871.8798596597185,3869.677398091071,3866.3694402642423,68.5584562996595,0.7173192957828416,3878.558307406382,3861.745692593617,3.0664285714285273
2025-10-02 12:10:00,3874.7,3875.67,3873.59,3875.48,1224,3872.2227301683165,3869.9049511071075,3866.4600925999216,76.06635071090085,0.597465290397541,3879.0492421771355,3862.2887578228633,2.9892857142856752
2025-10-02 12:15:00,3875.5,3877.65,3874.54,3877.58,1198,3872.7329463427623,3870.205933416633,3866.5707384446987,80.27941966684553,0.611915270118087,3879.6734592266953,3863.0075407733043,3.0085714285713885
2025-10-02 12:20:00,3877.56,3877.94,3874.39,3875.32,1577,3872.979332405356,3870.4064850473533,3866.6577957736076,70.14098690835884,0.43014720106514037,3879.912334263083,3863.7096657369175,3.0642857142856883
2025-10-02 12:25:00,3875.31,3876.82,3874.89,3875.22,1311,3873.192729319132,3870.5952503396143,3866.742991835562,69.31297709923577,0.27178780431817184,3880.199642220735,3864.147357779265,3.0307142857143066
2025-10-02 12:30:00,3875.24,3877.15,3875.07,3876.58,1553,3873.5153265268336,3870.8299464047277,3866.8408725138156,68.56100104275231,0.22895630091664354,3880.5028738362244,3864.8191261637758,2.9371428571428817
2025-10-02 12:35:00,3876.57,3877.41,3875.76,3876.95,1583,3873.8424382861826,3871.0699485065034,3866.941460847012,68.917525773195,0.19707941619812508,3880.866795742921,3865.3322042570794,2.963571428571413
