time,open,high,low,close,volume,ema_fast,ema_mid,ema_slow,rsi,macd,bb_upper,bb_lower,atr,log_ret,vol_realized
2025-10-27 12:12:00+00:00,4034.9750000000004,4039.7250000000004,4033.485,4035.9,0,4042.1818871417513,4049.71228952547,4064.6784023956475,37.58385201170599,-4.482861435596533,4051.013348808926,4029.1351511910743,5.252153807646989,0.00019700148929935324,0.5874243883129352
2025-10-27 12:13:00+00:00,4035.8599999999997,4040.325,4035.33,4037.9,0,4041.7740883663464,4049.2490624852558,4064.411950630517,41.0715257920501,-4.280137018092319,4050.4848172431807,4028.974182756819,5.233785678529339,0.000495429671508063,0.5922361804978028
2025-10-27 12:14:00+00:00,4037.96,4039.64,4035.8999999999996,4036.815,0,4041.301794236218,4048.761452191716,4064.13735410683,39.77311265783963,-4.159083562576598,4050.3277490258315,4028.7082509741685,5.127086701491545,-0.0002687401367182929,0.5923119854161806
2025-10-27 12:15:00+00:00,4036.835,4037.375,4034.255,4034.255,0,4040.630670975626,4048.19257171361,4063.840017250046,36.8157749552659,-4.221060672214207,4049.869718244234,4029.6352817557663,4.983723365670713,-0.0006343644859594377,0.5939992386337758
2025-10-27 12:16:00+00:00,4034.175,4038.34,4033.995,4037.9350000000004,0,4040.373940406519,4047.790313999351,4063.582255884374,43.33799995210614,-3.927953727660224,4049.6216946828317,4030.431305317168,4.938100268122823,0.0009117724570248953,0.6007822460757436
2025-10-27 12:17:00+00:00,4037.935,4041.1800000000003,4034.58,4040.84,0,4040.4183270344693,4047.517752666043,4063.3559647810466,47.909208848671135,-3.4218106374523813,4049.512246806197,4031.2742531938034,5.056807391828362,0.0007191684692813283,0.6090598695549261
2025-10-27 12:18:00+00:00,4040.84,4043.1400000000003,4038.615,4039.0299999999997,0,4040.2861054121386,4047.184899620316,4063.1139153802405,45.44895353927539,-3.130652254668803,4049.4819356310777,4031.5725643689225,5.018821149554946,-0.00044802701783019927,0.6097751117233299
2025-10-27 12:19:00+00:00,4039.05,4039.51,4036.66,4038.84,0,4040.1483810871728,4046.8576486548136,4062.8723838839196,45.18663385671923,-2.8820164589874366,4049.1993650682143,4031.414134931785,4.86390535315819,-4.70421039295843e-05,0.6094993250383961
2025-10-27 12:20:00+00:00,4038.84,4041.5249999999996,4037.27,4041.495,0,4040.276630507442,4046.647348707566,4062.6596735965177,49.56706484266113,-2.442577969960894,4047.9826682615785,4031.9063317384216,4.820412113646865,0.0006571509957318256,0.6159960339382731
2025-10-27 12:21:00+00:00,4041.5249999999996,4042.08,4039.175,4041.2650000000003,0,4040.3707609353046,4046.4362762092305,4062.4467912721743,49.200251029470074,-2.08880048744777,4047.4868153747293,4032.0296846252713,4.6835969626720715,-5.691125310214318e-05,0.616032444618188
2025-10-27 12:22:00+00:00,4041.255,4041.2749999999996,4039.115,4039.505,0,4040.288307512895,4046.1644614559273,4062.218514742103,46.37224632004933,-1.928219263400024,4046.8343142538242,4032.135685746175,4.503340036766913,-0.000435602059662088,0.6169275950850481
2025-10-27 12:23:00+00:00,4039.51,4040.775,4038.66,4040.035,0,4040.264182987857,4045.92409041844,4061.997783252132,47.3536084709973,-1.7381545520984218,4046.3991440458417,4032.2038559541584,4.332744319855007,0.00013119558805563258,0.5413103736334889
2025-10-27 12:24:00+00:00,4040.075,4042.3450000000003,4039.665,4041.945,0,4040.4242607985375,4045.768047656932,4061.798253070519,50.8446324136237,-1.4170707520515862,4045.883093496453,4032.4199065035486,4.214691154151099,0.0004726564617971718,0.5344197487403458
2025-10-27 12:25:00+00:00,4041.935,4042.3900000000003,4039.195,4039.385,0,4040.3252835796293,4045.5177320625426,4061.5752356270314,46.40319652181633,-1.3535769400259596,4045.2041967104715,4032.6033032895284,4.1418560717117465,-0.0006335591011961128,0.43232286874828973
2025-10-27 12:26:00+00:00,4039.405,4040.475,4038.735,4038.8599999999997,0,4040.1857327625216,4045.2566445306784,4061.3492133819864,45.52491955282917,-1.3302860395501739,4043.802500355492,4033.2494996445084,3.9702949237323204,-0.0001299787269974928,0.42673543882688025
2025-10-27 12:27:00+00:00,4038.84,4039.16,4035.83,4038.225,0,4039.9989963089483,4044.9808937647695,4061.119121706544,44.42956488968616,-1.3475334988397663,4043.4349699481386,4033.2755300518625,3.9245595720371496,-0.00015723494337649413,0.42666667070215203
2025-10-27 12:28:00+00:00,4038.245,4038.845,4035.805,4035.905,0,4039.6090918985724,4044.6249763622295,4060.8682349233945,40.58724038050889,-1.5307611834814452,4043.111396073209,4033.0756039267917,3.861376745463065,-0.0005746749343504831,0.42487806976907244
2025-10-27 12:29:00+00:00,4035.855,4038.7200000000003,4035.71,4037.565,0,4039.4144164796608,4044.348114544103,4060.6363619390822,44.29907946169938,-1.524449412947888,4043.116924166492,4033.1840758335074,3.8005641207871474,0.00041122343264810013,0.38119868233204823
2025-10-27 12:30:00+00:00,4037.505,4039.16,4036.525,4037.715,0,4039.2525672911215,4044.0879924051183,4060.408288685957,44.635674170947766,-1.4901658387357202,4042.5889203693455,4034.2630796306553,3.7173095407309056,3.7150414602393766e-05,0.34643237867018106
2025-10-27 12:31:00+00:00,4037.765,4040.645,4037.575,4040.375,0,4039.3594656443483,4043.9423848598194,4060.2089524801268,50.3638703575341,-1.2341298094952435,4042.6399542778645,4034.7390457221363,3.6710731449644243,0.0006585715425657668,0.3424261710808364
2025-10-27 12:32:00+00:00,4040.225,4040.225,4037.745,4038.885,0,4039.3142784401243,4043.744056041787,4059.996773848484,47.40515776993582,-1.13832802237539,4042.576178093153,4035.101321906847,3.5967107774669733,-0.0003688456657897632,0.34431957403394203
2025-10-27 12:33:00+00:00,4038.975,4041.1,4037.44,4039.895,0,4039.3695852553506,4043.5931126675996,4059.7967561982505,49.567927519135246,-0.9697274424675015,4042.6768754495083,4035.200124550492,3.601231436219322,0.00025003775452780985,0.34451238623982827
2025-10-27 12:34:00+00:00,4039.745,4040.155,4038.385,4039.6850000000004,0,4039.399624754841,4043.4398533473013,4059.5966392211535,49.11568649836928,-0.8433340827969005,4042.7017629758698,4035.46223702413,3.470429190775083,-5.1982900112435004e-05,0.3423604691404941
2025-10-27 12:35:00+00:00,4039.6949999999997,4041.915,4039.16,4041.895,0,4039.6372795400944,4043.3792708630936,4059.4205035075106,53.88413615892376,-0.5584010051884434,4042.5367180152857,4036.391281984714,3.4193271057197276,0.0005469227688372769,0.34817725945762995
2025-10-27 12:36:00+00:00,4041.985,4049.415,4041.985,4048.705,0,4040.500871964847,4043.5881229861097,4059.313881582063,64.82337247533013,0.21444856849575444,4044.9918200941047,4035.0131799058954,3.7122323124540313,0.001683435495085206,0.3916833165601947
2025-10-27 12:37:00+00:00,4048.7650000000003,4049.185,4043.8,4044.9049999999997,0,4040.9203127301,4043.639765221949,4059.1705096260225,56.73585180414848,0.5143797322825776,4045.62743726057,4034.7840627394303,3.8317157187072977,-0.0009390124503703134,0.3832299549273552
2025-10-27 12:38:00+00:00,4044.915,4046.85,4044.6,4045.615,0,4041.3674258034234,4043.717225409324,4059.0356289332267,57.7953578511138,0.8001448351665204,4046.4117839845794,4034.6582160154203,3.718736024513919,0.0001755140588795001,0.38317125667481844
2025-10-27 12:39:00+00:00,4045.625,4046.06,4044.585,4045.51,0,4041.7619566792882,4043.7875302952325,4058.9010455607568,57.57081805883386,1.0065403450021222,4047.07069485355,4034.666305146451,3.5584691656200613,-2.5954363579216988e-05,0.35801849014298054
2025-10-27 12:40:00+00:00,4045.46,4045.52,4040.675,4040.755,0,4041.6660560431656,4043.6686075385564,4058.720487893486,48.400292044394796,0.7774594442180387,4047.0271291852714,4034.6358708147272,3.650364225218614,-0.0011760684439767743,0.36335923442323226
2025-10-27 12:41:00+00:00,4040.8050000000003,4041.295,4037.535,4038.645,0,4041.378336420007,4043.471603321358,4058.5207317950435,44.976597127101805,0.4208010809911684,4046.9643445863067,4034.436655413693,3.6581953519887285,-0.0005223160254406167,0.361284447702763
2025-10-27 12:42:00+00:00,4038.6949999999997,4042.74,4038.6099999999997,4041.255,0,4041.366590094292,4043.3846777009126,4058.3489334687247,49.71496293661171,0.3447775647200615,4047.031458496811,4034.54454150319,3.6918956839895416,0.0006460476220695455,0.36722052747986383
2025-10-27 12:43:00+00:00,4041.26,4042.4700000000003,4040.755,4041.945,0,4041.4216767519783,4043.3282197518574,4058.1857102501303,50.918318148413256,0.3363286267326657,4047.1363890124,4034.6306109876,3.550688849418871,0.00017072446597410362,0.3639498227427556
2025-10-27 12:44:00+00:00,4041.915,4043.17,4040.8950000000004,4042.8900000000003,0,4041.5615170613137,4043.3110346635494,4058.0335141282385,52.591632256779285,0.40126089894511097,4047.229126199576,4034.632373800423,3.459568217317497,0.00023377100566790432,0.3629249749402829
2025-10-27 12:45:00+00:00,4042.9,4044.98,4041.625,4044.4449999999997,0,4041.836134484046,4043.35550389243,4057.8983050324355,55.292607748802325,0.5716065720584993,4047.618470565136,4034.7490294348645,3.452099058937677,0.0003845518997689368,0.35611551369846656
2025-10-27 12:46:00+00:00,4044.4750000000004,4045.95,4044.1949999999997,4045.3,0,4042.166026437946,4043.4317586417465,4057.772948763456,56.75161009107801,0.766759374958383,4048.085995645215,4034.9255043547855,3.330877697584994,0.00021137872780485623,0.34386651065615415
2025-10-27 12:47:00+00:00,4045.3,4045.875,4043.56,4044.305,0,4042.3697382057608,4043.466003400894,4057.638939323024,54.521698343104,0.8315456521595479,4048.317012462153,4035.302487537846,3.2583150049003557,-0.0002459947067912083,0.33705820037697254
2025-10-27 12:48:00+00:00,4044.255,4047.625,4042.405,4044.325,0,4042.5559536147357,4043.4996895420354,4057.5064623148346,54.56034714997054,0.8744232693152298,4048.2247121913497,4036.2367878086498,3.3984353616931733,4.945213218476852e-06,0.33269706302629837
2025-10-27 12:49:00+00:00,4044.3149999999996,4046.4350000000004,4043.365,4046.1000000000004,0,4042.893481841904,4043.601662501171,4057.3929651773738,57.97388078511176,1.039647348062772,4048.474672423207,4036.8403275767937,3.374975693000848,0.00043879030544857756,0.33531994515587676
2025-10-27 12:50:00+00:00,4046.09,4048.255,4044.56,4045.0699999999997,0,4043.100769285532,4043.65924436387,4057.2703486084447,55.374313358855815,1.0750833374177091,4048.463715293747,4037.5867847062523,3.3978345720722274,-0.00025459853286058376,0.32994855631987
2025-10-27 12:51:00+00:00,4045.1,4045.3199999999997,4039.5150000000003,4039.5150000000003,0,4042.759267448814,4043.4967249770516,4057.0936784730375,43.932681976764464,0.6474610118420969,4048.516607663839,4037.4478923361603,3.5697749597813098,-0.0013742204143341041,0.36428577160195785
2025-10-27 12:52:00+00:00,4039.5550000000003,4043.905,4038.65,4043.5249999999996,0,4042.832194358451,4043.497833801481,4056.9586667469375,51.69230936075574,0.6249368420967585,4048.421479853894,4038.007020146106,3.6901481769397955,0.0009922010354959099,0.3772453209953258
2025-10-27 12:53:00+00:00,4043.495,4044.855,4040.605,4041.0649999999996,0,4042.6638901338365,4043.402428554364,4056.800520809157,47.3618390970162,0.4039285969438424,4048.354277796961,4038.191222203039,3.730137592872667,-0.0006085652026683874,0.38356025771198055
2025-10-27 12:54:00+00:00,4041.085,4041.2650000000003,4039.92,4040.215,0,4042.4306625020427,4043.2774313561536,4056.635490751355,45.93006440245658,0.15836454621785379,4048.3107061507894,4038.2877938492106,3.559770621953209,-0.00021036271559360387,0.38056193806492855
2025-10-27 12:55:00+00:00,4040.1949999999997,4042.34,4039.67,4042.0649999999996,0,4042.395837501848,4043.2298850284615,4056.490510743879,49.50779740024022,0.11174468258741399,4048.3102188655985,4038.3052811344014,3.496215577527985,0.00045779162125292316,0.37725327910733314
2025-10-27 12:56:00+00:00,4042.045,4042.105,4039.715,4039.825,0,4042.1509958350052,4043.0963601253843,4056.324684766328,45.57551555945482,-0.10474375396233881,4047.428396618447,4038.299103381552,3.4172001791331197,-0.0005543257969016224,0.38224769644663703
2025-10-27 12:57:00+00:00,4039.785,4041.285,4039.025,4041.01,0,4042.042329565005,4043.014542081252,4056.1722998432806,47.931648941162805,-0.17863362585740106,4047.2009119586887,4038.13708804131,3.334543023480737,0.0002932865250908634,0.38302197956313616
2025-10-27 12:58:00+00:00,4041.05,4041.605,4040.515,4041.19,0,4041.9611553207187,4042.942991411399,4056.0232222329,48.29779423682442,-0.22012986593654205,4046.8117074644265,4038.083792535574,3.174218521803552,4.454232759165677e-05,0.37693784658577223
2025-10-27 12:59:00+00:00,4041.21,4041.81,4039.755,4040.055,0,4041.7796167187457,4042.829736846246,4055.8643344494885,46.09660870353226,-0.3406738732242047,4046.419541200334,4037.930458799666,3.094274341674715,-0.00028089731407909824,0.3761770945413301
2025-10-27 13:00:00+00:00,4039.985,4039.985,4037.615,4039.245,0,4041.5382246502936,4042.689158930707,4055.6989679375533,44.536623489983306,-0.49585024505131514,4046.493476445242,4037.7055235547587,3.0475404601265255,-0.00020051242130314506,0.37695318018606105
2025-10-27 13:01:00+00:00,4039.245,4041.865,4038.37,4041.865,0,4041.5693461121705,4042.65683897264,4055.561316515289,50.3853630101107,-0.4027736104990254,4046.362649314851,4038.15835068515,3.079501855831766,0.0006484257959122885,0.37673722149724864
2025-10-27 13:02:00+00:00,4041.875,4042.235,4040.58,4041.3599999999997,0,4041.5494083872018,4042.6059825423404,4055.420009883296,49.306090017990115,-0.36554520894969755,4046.3630042941986,4038.1684957058014,2.9777517232723687,-0.00012495012836133412,0.3745985781239892
2025-10-27 13:03:00+00:00,4041.34,4044.1949999999997,4040.95,4043.3450000000003,0,4041.72041711223,4042.6349636191117,4055.2998605312237,53.52054804058723,-0.17386432216380854,4046.4564626509045,4038.215037349095,2.996840885895763,0.0004910507037401146,0.37737473229997326
2025-10-27 13:04:00+00:00,4043.365,4044.06,4042.1800000000003,4043.755,0,4041.914186911065,4042.6788866144407,4055.1849862970826,54.36446004678163,0.01100092329124891,4046.5400342465937,4038.217965753406,2.9170665369031843,0.00010139605058689938,0.37734267178263503
2025-10-27 13:05:00+00:00,4043.8050000000003,4045.4750000000004,4040.66,4041.135,0,4041.8399786338205,4042.6183420413254,4055.045185438405,48.32608729215942,-0.05328984933794345,4046.2952252481427,4038.131774751856,3.0526332128387073,-0.0006481226316541466,0.3798802683284241
2025-10-27 13:06:00+00:00,4041.115,4044.465,4041.055,4043.79,0,4042.025694954409,4042.6642894122538,4054.9331935434957,53.91253316874221,0.10874205073105259,4046.0404933057384,4038.2355066942614,3.078159411921679,0.00065677791579688,0.3371118096808593
2025-10-27 13:07:00+00:00,4043.7200000000003,4044.825,4043.0,4044.645,0,4042.2751525777985,4042.7419643372637,4054.830823458486,55.57804672507524,0.30265602314148055,4046.0978581005834,4038.212141899417,2.9886480253558316,0.0002114129626278327,0.3221552564071618
2025-10-27 13:08:00+00:00,4044.5249999999996,4046.6099999999997,4044.4049999999997,4045.965,0,4042.626566618008,4042.8683578926652,4054.7426063096455,58.09581213020542,0.5564329984131291,4046.417989595937,4038.0560104040633,2.9326731664018384,0.00032630419998369575,0.32361932610068744
2025-10-27 13:09:00+00:00,4045.9849999999997,4047.7650000000003,4045.425,4045.925,0,4042.9407031305786,4042.9882262106003,4054.6548689334304,57.9885538984392,0.7457291129603618,4046.377476765475,4038.0790232345253,2.8903393688017176,-9.886441857176465e-06,0.32360623422427137
2025-10-27 13:10:00+00:00,4045.7650000000003,4047.365,4044.705,4046.365,0,4043.266826641952,4043.1206487121453,4054.5723826753865,58.8877094870577,0.9206394122443271,4046.6526724649143,4037.933327535086,2.873886556744442,0.00010874548500616754,0.29455586639890746
2025-10-27 13:11:00+00:00,4046.345,4046.655,4041.415,4041.875,0,4043.1342717236707,4043.071799743042,4054.4460405592135,47.6744628745863,0.6890091406030479,4046.587426223618,4038.234573776382,3.042894659834141,-0.0011102540135361494,0.31513511736655986
2025-10-27 13:12:00+00:00,4041.865,4041.915,4039.995,4040.44,0,4042.8776744166544,4042.9685919099816,4054.3066769715597,44.74212783960638,0.38520754156161274,4046.48476759118,4038.028732408819,2.9626878984174216,-0.00035509628493279877,0.30970128782942075
2025-10-27 13:13:00+00:00,4040.46,4043.615,4040.2799999999997,4043.175,0,4042.9059911388777,4042.9766863448845,4054.195914016619,50.9362356394433,0.36097315437427824,4046.5713110296506,4038.1531889703488,2.989281619959037,0.0006766774776778561,0.3182109033040974
2025-10-27 13:14:00+00:00,4043.135,4044.895,4042.915,4043.62,0,4042.973991982794,4043.00191433136,4054.09068104133,51.881352215485414,0.3733710202036491,4046.6549392052907,4038.410060794709,2.91719007567625,0.0001100559617128738,0.31741287255853884
2025-10-27 13:15:00+00:00,4043.59,4044.58,4040.8549999999996,4042.885,0,4042.9655165558615,4042.9973294556203,4053.979181727486,50.16258739835039,0.32019702881370904,4046.6928350193107,4038.4541649806893,2.9748907845565435,-0.00018178434367399632,0.31506429825451765
2025-10-27 13:16:00+00:00,4042.885,4043.325,4041.9300000000003,4041.9300000000003,0,4042.8668959314937,4042.9554733985374,4053.859289371989,47.940268662459594,0.19870518907737278,4046.6153194140097,4038.7421805859904,2.862041442802471,-0.00023624535736210817,0.314924058315682
2025-10-27 13:17:00+00:00,4041.8900000000003,4042.84,4041.445,4041.625,0,4042.748620128494,4042.9032979711437,4053.737555149382,47.220752631940314,0.07692434382443025,4046.6028185075606,4038.8161814924392,2.757252768316579,-7.54618481959568e-05,0.31400260975268784
2025-10-27 13:18:00+00:00,4041.645,4042.73,4041.375,4042.325,0,4042.708275354352,4042.8806196193345,4053.6239973867014,49.108601736423246,0.0364758258187976,4046.6019818403806,4038.9305181596187,2.6570918562939676,0.0001731826648487811,0.31472822403968176
2025-10-27 13:19:00+00:00,4042.335,4044.2349999999997,4042.265,4043.46,0,4042.7798681777467,4042.9033404185766,4053.5228630843467,52.10031033681268,0.09491102309857524,4046.572841705795,4039.3001582942047,2.6080138665586703,0.00028073959608221344,0.31233827950249127
2025-10-27 13:20:00+00:00,4043.46,4044.7200000000003,4042.8149999999996,4044.4300000000003,0,4042.93702358939,4042.9632094217695,4053.4323868347515,54.55889058586638,0.21699089534786253,4046.46298319512,4039.9285168048796,2.5577985903759552,0.00023986478664994593,0.3124600547618304
2025-10-27 13:21:00+00:00,4044.44,4044.91,4043.825,4044.5,0,4043.085878485638,4043.023475718955,4053.3435073637593,54.73943441723748,0.3157487337725797,4046.581945421464,4040.073054578535,2.4525986910633897,1.7307604343486105e-05,0.2708879565854707
2025-10-27 13:22:00+00:00,4044.51,4045.125,4043.755,4044.46,0,4043.2167472012916,4043.0798100044863,4053.255114255662,54.60592247568428,0.386333949247728,4046.641236298156,4040.323763701845,2.3752702131302823,-9.89002294460306e-06,0.24834441906552132
2025-10-27 13:23:00+00:00,4044.41,4044.99,4041.495,4041.665,0,4043.0689617535495,4043.0243272592124,4053.139789735705,46.137864887354866,0.21427012719323102,4046.6552270381917,4040.141772961809,2.4552509121923975,-0.0006913076687080633,0.2510655227290285
2025-10-27 13:24:00+00:00,4041.6850000000004,4042.8450000000003,4041.3599999999997,4041.485,0,4042.9181082532114,4042.963961484342,4053.023821678634,45.64692204858627,0.06266149023031176,4046.640833726705,4039.929166273295,2.385947275607268,-4.45370926005495e-05,0.24994594260596267
2025-10-27 13:25:00+00:00,4041.455,4043.505,4041.375,4042.695,0,4042.8968598481433,4042.953413975152,4052.921047333573,49.53438742874137,0.03968992007185079,4046.5851738006027,4040.140826199398,2.3676653273496138,0.0002993500909269642,0.24698772946697617
2025-10-27 13:26:00+00:00,4042.685,4043.465,4041.335,4041.415,0,4042.755730338796,4042.893084015342,4052.806559300403,45.80240208591109,-0.08086831774562597,4046.5681742998736,4039.920325700126,2.3506892325389352,-0.00031667060707896155,0.2415746475904515
2025-10-27 13:27:00+00:00,4041.4449999999997,4042.195,4040.4049999999997,4040.925,0,4042.5813750684347,4042.8159042500347,4052.6883348297524,44.42262741476752,-0.213489520391704,4046.463165968317,4039.6533340316823,2.310640001643327,-0.00012125201379831196,0.23985483358005363
2025-10-27 13:28:00+00:00,4040.9049999999997,4040.955,4036.905,4038.545,0,4042.1969583952505,4042.6484178088567,4052.547605129954,38.37561545844821,-0.504819641890208,4046.3515282033186,4039.0229717966813,2.4348800015259267,-0.0005891475725103845,0.24833472599983913
2025-10-27 13:29:00+00:00,4038.555,4038.8149999999996,4035.155,4036.315,0,4041.636771881417,4042.4000484830194,4052.386086670949,33.74106174801315,-0.9052085445810008,4046.5111573635445,4037.902342636455,2.5223885728454607,-0.0005523315714928145,0.2536162533614021
2025-10-27 13:30:00+00:00,4036.335,4037.87,4032.4849999999997,4032.535,0,4040.7699364641394,4042.013183836627,4052.1885634204923,27.646248607704038,-1.5101262484608924,4047.160210119556,4035.870289880445,2.7268608176422293,-0.0009369365588725032,0.2720433239896806
2025-10-27 13:31:00+00:00,4032.5550000000003,4034.66,4029.995,4030.665,0,4039.807561562793,4041.5681570195047,4051.974398610338,25.21925621771399,-2.1160289936838126,4048.3119665083946,4033.597533491605,2.865299330667782,-0.0004638357063004861,0.26340050679479154
2025-10-27 13:32:00+00:00,4030.655,4032.465,4029.1800000000003,4031.685,0,4039.0339842710982,4041.1805822344263,4051.772514047051,28.88640144904548,-2.4852573098137327,4048.9131177934455,4032.120882206554,2.895277949905787,0.0002530279646606459,0.26608446979417744
2025-10-27 13:33:00+00:00,4031.665,4036.29,4031.225,4036.01,0,4038.745985769089,4040.9778143036647,4051.6156731112596,41.89725047056344,-2.401202488435956,4048.681134569558,4031.6363654304423,3.050258096341092,0.0010721774718351895,0.2884256642930592
2025-10-27 13:34:00+00:00,4036.02,4036.16,4033.42,4035.3900000000003,0,4038.426368076795,4040.758684330972,4051.4542236275656,40.746364983103916,-2.3574421299381356,4048.355725750762,4031.138774249239,3.0280968037452842,-0.0001536288627050908,0.28799762572033644
2025-10-27 13:35:00+00:00,4035.3599999999997,4038.325,4035.3599999999997,4037.325,0,4038.321475879005,4040.624030043483,4051.313634337739,45.75458700825223,-2.141932537041612,4048.013317108319,4030.9251828916804,3.02358988919206,0.00047939262987917175,0.28632067835798714
2025-10-27 13:36:00+00:00,4037.305,4041.9750000000004,4037.305,4041.795,0,4038.6522877000525,4040.669950433935,4051.2189215582594,55.17912632853002,-1.5920953057175211,4047.998990203911,4030.926009796089,3.141190611392665,0.0011065562724947853,0.3036006049122428
